frame_len;vlan_id;ip_len;ip_flags_df;ip_ttl;x_ws_expert_severity;tcp_srcport;tcp_dstport;tcp_len;tcp_hdr_len;tcp_window_size_value;tcp_pdu_size;x104apci_apdulen;x104apci_tx;x104apci_rx;x104asdu_typeid;x104asdu_causetx;attack
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
227;NaN;213;1;128;NaN;2404;60237;173;20;255;173;171;99;4;174;27;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;255;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
143;NaN;129;1;128;NaN;2404;60237;89;20;255;89;87;100;4;192;20;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;255;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
237;NaN;223;1;128;NaN;2404;60237;183;20;255;183;181;101;4;12;8;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;102;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;255;6;4;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
78;NaN;64;1;128;NaN;2404;60237;24;20;255;24;22;102;4;171;31;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;255;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
164;NaN;150;1;128;NaN;2404;60237;110;20;255;110;108;103;4;57;22;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;255;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
226;NaN;212;1;128;NaN;2404;60237;172;20;255;172;170;104;4;159;50;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;255;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
105;NaN;91;1;128;NaN;2404;60237;51;20;255;51;49;105;4;241;12;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;255;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
236;NaN;222;1;128;NaN;2404;60237;182;20;255;182;180;106;4;122;5;4
236;NaN;222;1;64;NaN;60237;2404;182;20;16856;182;180;4;107;122;46;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
99;NaN;85;1;128;NaN;2404;60237;45;20;254;45;43;107;5;210;20;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
113;NaN;99;1;128;NaN;2404;60237;59;20;254;59;57;108;5;25;53;4
74;NaN;60;0;128;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4
74;NaN;60;0;128;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
109;NaN;95;1;128;NaN;2404;60237;55;20;254;55;53;109;5;142;39;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
186;NaN;172;1;128;NaN;2404;60237;132;20;254;132;130;110;5;202;47;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
266;NaN;252;1;128;8388608;2404;60237;212;20;254;212;210;111;5;15;5;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
158;NaN;144;1;128;NaN;2404;60237;104;20;254;104;102;112;5;173;28;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
190;NaN;176;1;128;8388608;2404;60237;136;20;254;136;134;113;5;48;51;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
111;NaN;97;1;128;NaN;2404;60237;57;20;254;57;55;114;5;17;4;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;115;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
165;NaN;151;1;128;NaN;2404;60237;111;20;254;111;109;115;5;115;41;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
111;NaN;97;1;128;NaN;2404;60237;57;20;254;57;55;116;5;190;22;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
106;NaN;92;1;128;NaN;2404;60237;52;20;254;52;50;117;5;127;21;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;254;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
211;NaN;197;1;128;NaN;2404;60237;157;20;253;157;155;118;5;225;61;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
257;NaN;243;1;128;NaN;2404;60237;203;20;253;203;201;119;5;252;2;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
258;NaN;244;1;128;8388608;2404;60237;204;20;253;204;202;120;5;59;24;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
229;NaN;215;1;128;8388608;2404;60237;175;20;253;175;173;121;5;51;57;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
149;NaN;135;1;128;NaN;2404;60237;95;20;253;NaN;NaN;122;5;253;8;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;123;NaN;NaN;4
60;NaN;40;1;128;NaN;2404;60237;0;20;253;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
228;NaN;214;1;128;NaN;2404;60237;174;20;253;174;172;123;5;12;2;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
240;NaN;226;1;128;NaN;2404;60237;186;20;253;186;184;124;5;231;9;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
68;NaN;54;1;128;8388608;2404;60237;14;20;253;14;12;125;5;87;21;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
259;NaN;245;1;128;NaN;2404;60237;205;20;253;205;203;126;5;86;42;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
80;NaN;66;1;128;NaN;2404;60237;26;20;253;26;24;127;5;211;34;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
139;NaN;125;1;128;NaN;2404;60237;85;20;253;85;83;128;5;197;15;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
237;NaN;223;1;128;NaN;2404;60237;183;20;253;183;181;129;5;14;57;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
245;NaN;231;1;128;8388608;2404;60237;191;20;253;191;189;130;5;36;0;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;131;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
281;NaN;267;1;128;NaN;2404;60237;227;20;253;227;225;131;5;234;27;4
66;NaN;52;1;64;2097152;51777;2404;0;32;8760;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;40;1;128;6291456;2404;51777;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;4
74;NaN;60;0;128;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4
74;NaN;60;0;128;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
97;NaN;83;1;128;NaN;2404;60237;43;20;253;43;41;132;5;38;4;4
42;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
287;NaN;273;1;128;NaN;2404;60237;233;20;253;233;231;133;5;231;3;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
192;NaN;178;1;128;NaN;2404;60237;138;20;253;138;136;134;5;52;25;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
291;NaN;277;1;128;NaN;2404;60237;237;20;253;237;235;135;5;243;51;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
180;NaN;166;1;128;NaN;2404;60237;126;20;253;126;124;136;5;16;39;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
284;NaN;270;1;128;NaN;2404;60237;230;20;253;230;228;137;5;142;17;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
227;NaN;213;1;128;NaN;2404;60237;173;20;253;173;171;138;5;85;6;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;139;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
238;NaN;224;1;128;NaN;2404;60237;184;20;253;184;182;139;5;115;46;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
303;NaN;289;1;128;NaN;2404;60237;249;20;253;249;247;140;5;8;57;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
107;NaN;93;1;128;NaN;2404;60237;53;20;253;53;51;141;5;163;33;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;253;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
224;NaN;210;1;128;NaN;2404;60237;170;20;258;170;168;142;5;109;27;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
91;NaN;77;1;128;NaN;2404;60237;37;20;258;37;35;143;5;101;5;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
211;NaN;197;1;128;NaN;2404;60237;157;20;258;157;155;144;5;209;2;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
88;NaN;74;1;128;8388608;2404;60237;34;20;258;34;32;145;5;7;34;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
123;NaN;109;1;128;NaN;2404;60237;69;20;258;69;67;146;5;0;62;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;147;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
222;NaN;208;1;128;NaN;2404;60237;168;20;258;168;166;147;5;117;31;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
121;NaN;107;1;128;NaN;2404;60237;67;20;258;67;65;148;5;99;51;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
250;NaN;236;1;128;NaN;2404;60237;196;20;258;196;194;149;5;183;0;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
131;NaN;117;1;128;NaN;2404;60237;77;20;258;77;75;150;5;81;38;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
119;NaN;105;1;128;NaN;2404;60237;65;20;258;65;63;151;5;143;30;4
62;NaN;48;0;60;2097152;56020;2404;0;28;0;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;40;1;128;6291456;2404;56020;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;64;NaN;60237;2404;6;20;16856;6;4;NaN;NaN;NaN;NaN;4
208;NaN;194;1;128;NaN;2404;60237;154;20;258;154;152;152;5;186;26;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
60;NaN;46;1;128;NaN;2404;60237;6;20;258;6;4;NaN;NaN;NaN;NaN;4
60;NaN;40;1;64;NaN;60237;2404;0;20;16856;NaN;NaN;NaN;NaN;NaN;NaN;4
